Date,Currency,Mean,Buy,Sell
12/04/2015,HONGKONG DOLLAR,13.1849,13.1722,13.1975
12/04/2015,SINGAPORE DOLLAR,72.7891,72.7089,72.8693
12/04/2015,SAUDI RIYAL,27.2335,27.2055,27.2614
12/04/2015,CHINESE YUAN,15.9722,15.9563,15.9882
12/04/2015,AUSTRALIAN $,74.6384,74.5413,74.7356
12/04/2015,US DOLLAR,102.1814,102.0833,102.2794
12/04/2015,STG POUND,153.7625,153.5967,153.9283
12/04/2015,EURO,110.7878,110.6661,110.9094
12/04/2015,SA RAND,7.1153,7.107,7.1237
12/04/2015,KES / USHS,32.4424,32.3623,32.5224
12/04/2015,KES / TSHS,21.1683,21.0991,21.2376
12/04/2015,KES / RWF,7.2959,7.2449,7.3469
12/04/2015,KES / BIF,15.3025,15.0431,15.5618
12/04/2015,AE DIRHAM,27.8211,27.7906,27.8516
12/04/2015,CAN $,76.3745,76.2898,76.4592
12/04/2015,S FRANC,101.7845,101.6361,101.9328
12/04/2015,JPY (100),83.0372,82.9474,83.127
12/04/2015,SW KRONER,11.9627,11.9491,11.9764
12/04/2015,NOR KRONER,11.9732,11.9589,11.9875
12/04/2015,DAN KRONER,14.8556,14.8403,14.8709
12/04/2015,IND RUPEE,1.5288,1.5271,1.5305
12/04/2015,HONGKONG DOLLAR,13.1849,13.1722,13.1975
12/04/2015,SINGAPORE DOLLAR,72.7891,72.7089,72.8693
12/04/2015,SAUDI RIYAL,27.2335,27.2055,27.2614
12/04/2015,CHINESE YUAN,15.9722,15.9563,15.9882
12/04/2015,AUSTRALIAN $,74.6384,74.5413,74.7356
12/04/2015,US DOLLAR,102.1814,102.0833,102.2794
12/04/2015,STG POUND,153.7625,153.5967,153.9283
12/04/2015,EURO,110.7878,110.6661,110.9094
12/04/2015,SA RAND,7.1153,7.107,7.1237
12/04/2015,KES / USHS,32.4424,32.3623,32.5224
12/04/2015,KES / TSHS,21.1683,21.0991,21.2376
12/04/2015,KES / RWF,7.2959,7.2449,7.3469
12/04/2015,KES / BIF,15.3025,15.0431,15.5618
12/04/2015,AE DIRHAM,27.8211,27.7906,27.8516
12/04/2015,CAN $,76.3745,76.2898,76.4592
12/04/2015,S FRANC,101.7845,101.6361,101.9328
12/04/2015,JPY (100),83.0372,82.9474,83.127
12/04/2015,SW KRONER,11.9627,11.9491,11.9764
12/04/2015,NOR KRONER,11.9732,11.9589,11.9875
12/04/2015,DAN KRONER,14.8556,14.8403,14.8709
12/04/2015,IND RUPEE,1.5288,1.5271,1.5305
12/04/2015,HONGKONG DOLLAR,13.1849,13.1722,13.1975
12/04/2015,SINGAPORE DOLLAR,72.7891,72.7089,72.8693
12/04/2015,SAUDI RIYAL,27.2335,27.2055,27.2614
12/04/2015,CHINESE YUAN,15.9722,15.9563,15.9882
12/04/2015,AUSTRALIAN $,74.6384,74.5413,74.7356
12/04/2015,US DOLLAR,102.1814,102.0833,102.2794
12/04/2015,STG POUND,153.7625,153.5967,153.9283
12/04/2015,EURO,110.7878,110.6661,110.9094
12/04/2015,SA RAND,7.1153,7.107,7.1237
12/04/2015,KES / USHS,32.4424,32.3623,32.5224
12/04/2015,KES / TSHS,21.1683,21.0991,21.2376
12/04/2015,KES / RWF,7.2959,7.2449,7.3469
12/04/2015,KES / BIF,15.3025,15.0431,15.5618
12/04/2015,AE DIRHAM,27.8211,27.7906,27.8516
12/04/2015,CAN $,76.3745,76.2898,76.4592
12/04/2015,S FRANC,101.7845,101.6361,101.9328
12/04/2015,JPY (100),83.0372,82.9474,83.127
12/04/2015,SW KRONER,11.9627,11.9491,11.9764
12/04/2015,NOR KRONER,11.9732,11.9589,11.9875
12/04/2015,DAN KRONER,14.8556,14.8403,14.8709
12/04/2015,IND RUPEE,1.5288,1.5271,1.5305
12/04/2015,HONGKONG DOLLAR,13.1849,13.1722,13.1975
12/04/2015,SINGAPORE DOLLAR,72.7891,72.7089,72.8693
12/04/2015,SAUDI RIYAL,27.2335,27.2055,27.2614
12/04/2015,CHINESE YUAN,15.9722,15.9563,15.9882
12/04/2015,AUSTRALIAN $,74.6384,74.5413,74.7356
12/04/2015,US DOLLAR,102.1814,102.0833,102.2794
12/04/2015,STG POUND,153.7625,153.5967,153.9283
12/04/2015,EURO,110.7878,110.6661,110.9094
12/04/2015,SA RAND,7.1153,7.107,7.1237
12/04/2015,KES / USHS,32.4424,32.3623,32.5224
12/04/2015,KES / TSHS,21.1683,21.0991,21.2376
12/04/2015,KES / RWF,7.2959,7.2449,7.3469
12/04/2015,KES / BIF,15.3025,15.0431,15.5618
12/04/2015,AE DIRHAM,27.8211,27.7906,27.8516
12/04/2015,CAN $,76.3745,76.2898,76.4592
12/04/2015,S FRANC,101.7845,101.6361,101.9328
12/04/2015,JPY (100),83.0372,82.9474,83.127
12/04/2015,SW KRONER,11.9627,11.9491,11.9764
12/04/2015,NOR KRONER,11.9732,11.9589,11.9875
12/04/2015,DAN KRONER,14.8556,14.8403,14.8709
12/04/2015,IND RUPEE,1.5288,1.5271,1.5305
12/04/2015,HONGKONG DOLLAR,13.1849,13.1722,13.1975
12/04/2015,SINGAPORE DOLLAR,72.7891,72.7089,72.8693
12/04/2015,SAUDI RIYAL,27.2335,27.2055,27.2614
12/04/2015,CHINESE YUAN,15.9722,15.9563,15.9882
12/04/2015,AUSTRALIAN $,74.6384,74.5413,74.7356
12/04/2015,US DOLLAR,102.1814,102.0833,102.2794
12/04/2015,STG POUND,153.7625,153.5967,153.9283
12/04/2015,EURO,110.7878,110.6661,110.9094
12/04/2015,SA RAND,7.1153,7.107,7.1237
12/04/2015,KES / USHS,32.4424,32.3623,32.5224
12/04/2015,KES / TSHS,21.1683,21.0991,21.2376
12/04/2015,KES / RWF,7.2959,7.2449,7.3469
12/04/2015,KES / BIF,15.3025,15.0431,15.5618
12/04/2015,AE DIRHAM,27.8211,27.7906,27.8516
12/04/2015,CAN $,76.3745,76.2898,76.4592
12/04/2015,S FRANC,101.7845,101.6361,101.9328
12/04/2015,JPY (100),83.0372,82.9474,83.127
12/04/2015,SW KRONER,11.9627,11.9491,11.9764
12/04/2015,NOR KRONER,11.9732,11.9589,11.9875
12/04/2015,DAN KRONER,14.8556,14.8403,14.8709
12/04/2015,IND RUPEE,1.5288,1.5271,1.5305
12/04/2015,HONGKONG DOLLAR,13.1849,13.1722,13.1975
12/04/2015,SINGAPORE DOLLAR,72.7891,72.7089,72.8693
12/04/2015,SAUDI RIYAL,27.2335,27.2055,27.2614
12/04/2015,CHINESE YUAN,15.9722,15.9563,15.9882
12/04/2015,AUSTRALIAN $,74.6384,74.5413,74.7356
13/04/2015,US DOLLAR,92.975,92.8972,93.0528
13/04/2015,STG POUND,135.6283,135.4911,135.7656
13/04/2015,EURO,98.5033,98.4072,98.5994
13/04/2015,SA RAND,7.7076,7.6997,7.7155
13/04/2015,KES / USHS,32.0517,31.9711,32.1323
13/04/2015,KES / TSHS,19.9517,19.8812,20.0221
13/04/2015,KES / RWF,7.4214,7.3722,7.4706
13/04/2015,KES / BIF,16.7896,16.668,16.9112
13/04/2015,AE DIRHAM,25.3128,25.2912,25.3343
13/04/2015,CAN $,73.737,73.6578,73.8163
13/04/2015,S FRANC,94.9258,94.8221,95.0294
13/04/2015,JPY (100),77.2378,77.17,77.3056
13/04/2015,SW KRONER,10.5334,10.521,10.5458
13/04/2015,NOR KRONER,11.4664,11.4525,11.4802
13/04/2015,DAN KRONER,13.1868,13.1749,13.1988
13/04/2015,IND RUPEE,1.4903,1.489,1.4917
13/04/2015,HONGKONG DOLLAR,11.9974,11.9874,12.0074
13/04/2015,SINGAPORE DOLLAR,67.9443,67.8825,68.0061
13/04/2015,SAUDI RIYAL,24.7871,24.7647,24.8094
13/04/2015,CHINESE YUAN,14.9617,14.9456,14.9778
13/04/2015,AUSTRALIAN $,70.6331,70.5554,70.7108
14/04/2015,US DOLLAR,93.245,93.1561,93.3339
14/04/2015,STG POUND,136.7875,136.6361,136.9389
14/04/2015,EURO,98.3578,98.2533,98.4622
14/04/2015,SA RAND,7.6846,7.6747,7.6945
14/04/2015,KES / USHS,32.0447,31.9605,32.1289
14/04/2015,KES / TSHS,19.8403,19.7677,19.9128
14/04/2015,KES / RWF,7.3892,7.3392,7.4391
14/04/2015,KES / BIF,16.8375,16.7142,16.9608
14/04/2015,AE DIRHAM,25.3863,25.3617,25.4108
14/04/2015,CAN $,74.1069,74.0215,74.1923
14/04/2015,S FRANC,95.3718,95.2516,95.492
14/04/2015,JPY (100),77.8436,77.7597,77.9276
14/04/2015,SW KRONER,10.5523,10.5386,10.5659
14/04/2015,NOR KRONER,11.494,11.4809,11.5071
14/04/2015,DAN KRONER,13.1629,13.1491,13.1766
14/04/2015,IND RUPEE,1.4949,1.4932,1.4965
14/04/2015,HONGKONG DOLLAR,12.0315,12.02,12.0429
14/04/2015,SINGAPORE DOLLAR,68.3991,68.3063,68.4919
14/04/2015,SAUDI RIYAL,24.861,24.8363,24.8857
14/04/2015,CHINESE YUAN,15.0056,14.9906,15.0207
14/04/2015,AUSTRALIAN $,70.745,70.6496,70.8404
15/04/2015,US DOLLAR,93.3767,93.2989,93.4544
15/04/2015,STG POUND,137.735,137.5739,137.8961
15/04/2015,EURO,99.3219,99.2372,99.4067
15/04/2015,SA RAND,7.7539,7.7443,7.7636
15/04/2015,KES / USHS,32.1816,32.1012,32.2619
15/04/2015,KES / TSHS,20.08,20.0097,20.1503
15/04/2015,KES / RWF,7.3788,7.3298,7.4277
15/04/2015,KES / BIF,16.8244,16.7033,16.9455
15/04/2015,AE DIRHAM,25.4221,25.4006,25.4436
15/04/2015,CAN $,74.7851,74.7108,74.8594
15/04/2015,S FRANC,95.8644,95.7599,95.9688
15/04/2015,JPY (100),78.022,77.9439,78.1
15/04/2015,SW KRONER,10.6324,10.6199,10.6449
15/04/2015,NOR KRONER,11.7168,11.7049,11.7286
15/04/2015,DAN KRONER,13.2956,13.2832,13.3079
15/04/2015,IND RUPEE,1.4955,1.4942,1.4968
15/04/2015,HONGKONG DOLLAR,12.0483,12.0383,12.0583
15/04/2015,SINGAPORE DOLLAR,68.473,68.411,68.5351
15/04/2015,SAUDI RIYAL,24.8978,24.8731,24.9225
15/04/2015,CHINESE YUAN,15.0453,15.0324,15.0582
15/04/2015,AUSTRALIAN $,70.9476,70.8605,71.0347
16/04/2015,US DOLLAR,93.5,93.4194,93.5806
16/04/2015,STG POUND,138.6117,138.4733,138.75
16/04/2015,EURO,99.8225,99.7239,99.9211
16/04/2015,SA RAND,7.7481,7.7382,7.758
16/04/2015,KES / USHS,32.1391,32.0579,32.2203
16/04/2015,KES / TSHS,20.214,20.1431,20.2849
16/04/2015,KES / RWF,7.3583,7.3092,7.4075
16/04/2015,KES / BIF,16.7702,16.6488,16.8916
16/04/2015,AE DIRHAM,25.4557,25.4334,25.478
16/04/2015,CAN $,76.0472,75.9631,76.1313
16/04/2015,S FRANC,96.9013,96.7977,97.0048
16/04/2015,JPY (100),78.3082,78.2276,78.3888
16/04/2015,SW KRONER,10.7386,10.7257,10.7516
16/04/2015,NOR KRONER,11.99,11.975,12.0049
16/04/2015,DAN KRONER,13.3713,13.3588,13.3838
16/04/2015,IND RUPEE,1.4986,1.4972,1.5
16/04/2015,HONGKONG DOLLAR,12.063,12.0526,12.0734
16/04/2015,SINGAPORE DOLLAR,68.9604,68.8985,69.0224
16/04/2015,SAUDI RIYAL,24.9317,24.9092,24.9541
16/04/2015,CHINESE YUAN,15.0872,15.0706,15.1039
16/04/2015,AUSTRALIAN $,72.3456,72.2693,72.422
17/04/2015,US DOLLAR,93.475,93.4083,93.5417
17/04/2015,STG POUND,139.5664,139.4411,139.6917
17/04/2015,EURO,100.5556,100.4789,100.6322
17/04/2015,SA RAND,7.8121,7.8033,7.8209
17/04/2015,KES / USHS,32.0728,31.9964,32.1492
17/04/2015,KES / TSHS,20.2728,20.2049,20.3408
17/04/2015,KES / RWF,7.371,7.3229,7.419
17/04/2015,KES / BIF,16.796,16.6771,16.915
17/04/2015,AE DIRHAM,25.4489,25.4304,25.4674
17/04/2015,CAN $,76.6409,76.5705,76.7112
17/04/2015,S FRANC,97.6342,97.534,97.7345
17/04/2015,JPY (100),78.5174,78.4548,78.58
17/04/2015,SW KRONER,10.8697,10.86,10.8793
17/04/2015,NOR KRONER,12.0692,12.0542,12.0842
17/04/2015,DAN KRONER,13.4744,13.4635,13.4852
17/04/2015,IND RUPEE,1.4991,1.4979,1.5003
17/04/2015,HONGKONG DOLLAR,12.0597,12.0511,12.0683
17/04/2015,SINGAPORE DOLLAR,69.4001,69.33,69.4702
17/04/2015,SAUDI RIYAL,24.9217,24.8976,24.9458
17/04/2015,CHINESE YUAN,15.093,15.0817,15.1044
17/04/2015,AUSTRALIAN $,72.8124,72.7371,72.8877
20/04/2015,US DOLLAR,93.4756,93.4006,93.5506
20/04/2015,STG POUND,139.9408,139.8122,140.0694
20/04/2015,EURO,100.8833,100.8006,100.9661
20/04/2015,SA RAND,7.7665,7.7571,7.7758
20/04/2015,KES / USHS,32.0726,31.9934,32.1518
20/04/2015,KES / TSHS,20.2727,20.203,20.3425
20/04/2015,KES / RWF,7.371,7.3222,7.4197
20/04/2015,KES / BIF,16.7745,16.6541,16.895
20/04/2015,AE DIRHAM,25.449,25.4283,25.4698
20/04/2015,CAN $,76.7074,76.6269,76.7878
20/04/2015,S FRANC,98.101,97.9966,98.2055
20/04/2015,JPY (100),78.8457,78.7725,78.919
20/04/2015,SW KRONER,10.8148,10.8042,10.8254
20/04/2015,NOR KRONER,11.9316,11.9117,11.9515
20/04/2015,DAN KRONER,13.5191,13.5069,13.5312
20/04/2015,IND RUPEE,1.4942,1.4929,1.4956
20/04/2015,HONGKONG DOLLAR,12.0612,12.0515,12.0709
20/04/2015,SINGAPORE DOLLAR,69.6306,69.5462,69.715
20/04/2015,SAUDI RIYAL,24.9248,24.8955,24.9541
20/04/2015,CHINESE YUAN,15.0709,15.0578,15.0839
20/04/2015,AUSTRALIAN $,73.1213,73.0392,73.2033
21/04/2015,US DOLLAR,93.7778,93.6972,93.8583
21/04/2015,STG POUND,139.6022,139.4739,139.7306
21/04/2015,EURO,100.535,100.4406,100.6294
21/04/2015,SA RAND,7.7092,7.7,7.7184
21/04/2015,KES / USHS,32.0226,31.9418,32.1034
21/04/2015,KES / TSHS,20.3674,20.2965,20.4382
21/04/2015,KES / RWF,7.3365,7.2876,7.3855
21/04/2015,KES / BIF,16.7418,16.6208,16.8628
21/04/2015,AE DIRHAM,25.5313,25.509,25.5536
21/04/2015,CAN $,76.4472,76.3629,76.5316
21/04/2015,S FRANC,97.9403,97.8255,98.0551
21/04/2015,JPY (100),78.4554,78.3815,78.5294
21/04/2015,SW KRONER,10.7547,10.7436,10.7658
21/04/2015,NOR KRONER,11.8757,11.8633,11.8882
21/04/2015,DAN KRONER,13.4729,13.4603,13.4854
21/04/2015,IND RUPEE,1.4908,1.4894,1.4922
21/04/2015,HONGKONG DOLLAR,12.101,12.0906,12.1114
21/04/2015,SINGAPORE DOLLAR,69.3982,69.3129,69.4835
21/04/2015,SAUDI RIYAL,25.0057,24.9806,25.0309
21/04/2015,CHINESE YUAN,15.1209,15.1049,15.137
21/04/2015,AUSTRALIAN $,72.1386,72.0532,72.224
22/04/2015,US DOLLAR,93.7183,93.6322,93.8044
22/04/2015,STG POUND,139.9547,139.7944,140.115
22/04/2015,EURO,100.5883,100.4706,100.7061
22/04/2015,SA RAND,7.7402,7.7305,7.7499
22/04/2015,KES / USHS,32.0963,32.0134,32.1791
22/04/2015,KES / TSHS,20.4336,20.3615,20.5058
22/04/2015,KES / RWF,7.3519,7.3024,7.4013
22/04/2015,KES / BIF,16.6564,16.5344,16.7784
22/04/2015,AE DIRHAM,25.5151,25.4913,25.5389
22/04/2015,CAN $,76.4548,76.3721,76.5376
22/04/2015,S FRANC,98.155,98.0442,98.2657
22/04/2015,JPY (100),78.3696,78.2944,78.4449
22/04/2015,SW KRONER,10.8191,10.8073,10.8309
22/04/2015,NOR KRONER,11.9064,11.893,11.9198
22/04/2015,DAN KRONER,13.4827,13.4694,13.4961
22/04/2015,IND RUPEE,1.4936,1.4921,1.4951
22/04/2015,HONGKONG DOLLAR,12.0927,12.0816,12.1038
22/04/2015,SINGAPORE DOLLAR,69.524,69.455,69.593
22/04/2015,SAUDI RIYAL,24.9906,24.9653,25.0159
22/04/2015,CHINESE YUAN,15.1256,15.111,15.1402
22/04/2015,AUSTRALIAN $,72.7676,72.6773,72.8579
23/04/2015,US DOLLAR,93.7944,93.7083,93.8806
23/04/2015,STG POUND,141.0022,140.8417,141.1628
23/04/2015,EURO,100.4811,100.375,100.5872
23/04/2015,SA RAND,7.6811,7.6712,7.6911
23/04/2015,KES / USHS,32.0062,31.9235,32.0889
23/04/2015,KES / TSHS,20.4171,20.345,20.4891
23/04/2015,KES / RWF,7.3459,7.2965,7.3953
23/04/2015,KES / BIF,16.6322,16.5103,16.7541
23/04/2015,AE DIRHAM,25.5358,25.5121,25.5596
23/04/2015,CAN $,76.6295,76.5466,76.7123
23/04/2015,S FRANC,96.6953,96.5767,96.814
23/04/2015,JPY (100),78.2697,78.1945,78.3448
23/04/2015,SW KRONER,10.7416,10.7296,10.7535
23/04/2015,NOR KRONER,11.8504,11.8301,11.8707
23/04/2015,DAN KRONER,13.4629,13.4495,13.4762
23/04/2015,IND RUPEE,1.486,1.4845,1.4875
23/04/2015,HONGKONG DOLLAR,12.1027,12.0916,12.1138
23/04/2015,SINGAPORE DOLLAR,69.6476,69.5785,69.7167
23/04/2015,SAUDI RIYAL,25.0115,24.9869,25.0362
23/04/2015,CHINESE YUAN,15.1351,15.1208,15.1494
23/04/2015,AUSTRALIAN $,72.6766,72.5865,72.7668
24/04/2015,US DOLLAR,94.0478,93.9644,94.1311
24/04/2015,STG POUND,141.5558,141.4061,141.7056
24/04/2015,EURO,101.5778,101.4717,101.6839
24/04/2015,SA RAND,7.7243,7.7147,7.734
24/04/2015,KES / USHS,31.9094,31.8279,31.9908
24/04/2015,KES / TSHS,20.3354,20.2908,20.38
24/04/2015,KES / RWF,7.3261,7.2771,7.3751
24/04/2015,KES / BIF,16.5874,16.4664,16.7084
24/04/2015,AE DIRHAM,25.6059,25.5797,25.632
24/04/2015,CAN $,77.3737,77.2988,77.4487
24/04/2015,S FRANC,98.2633,98.1454,98.3812
24/04/2015,JPY (100),78.6714,78.5984,78.7444
24/04/2015,SW KRONER,10.871,10.858,10.884
24/04/2015,NOR KRONER,11.9806,11.9616,11.9996
24/04/2015,DAN KRONER,13.6127,13.6001,13.6252
24/04/2015,IND RUPEE,1.4833,1.4819,1.4847
24/04/2015,HONGKONG DOLLAR,12.1352,12.1244,12.1459
24/04/2015,SINGAPORE DOLLAR,70.2295,70.1646,70.2943
24/04/2015,SAUDI RIYAL,25.0784,25.0478,25.109
24/04/2015,CHINESE YUAN,15.1752,15.1612,15.1893
24/04/2015,AUSTRALIAN $,73.0892,73.0198,73.1587
27/04/2015,US DOLLAR,94.2222,94.1472,94.2972
27/04/2015,STG POUND,143.0244,142.8844,143.1644
27/04/2015,EURO,102.4581,102.3522,102.5639
27/04/2015,SA RAND,7.7885,7.7799,7.7972
27/04/2015,KES / USHS,31.8928,31.8143,31.9712
27/04/2015,KES / TSHS,20.6427,20.5732,20.7122
27/04/2015,KES / RWF,7.3125,7.2643,7.3608
27/04/2015,KES / BIF,16.5567,16.4374,16.676
27/04/2015,AE DIRHAM,25.6527,25.6315,25.6738
27/04/2015,CAN $,77.5013,77.4173,77.5853
27/04/2015,S FRANC,98.7655,98.6248,98.9063
27/04/2015,JPY (100),79.185,79.1087,79.2613
27/04/2015,SW KRONER,10.9239,10.914,10.9339
27/04/2015,NOR KRONER,12.1256,12.1097,12.1415
27/04/2015,DAN KRONER,13.7337,13.7215,13.746
27/04/2015,IND RUPEE,1.4811,1.4798,1.4824
27/04/2015,HONGKONG DOLLAR,12.1582,12.1485,12.1679
27/04/2015,SINGAPORE DOLLAR,70.7374,70.6758,70.799
27/04/2015,SAUDI RIYAL,25.1249,25.0952,25.1546
27/04/2015,CHINESE YUAN,15.1924,15.1794,15.2053
27/04/2015,AUSTRALIAN $,73.7101,73.6325,73.7876
28/04/2015,US DOLLAR,94.3,94.2306,94.3694
28/04/2015,STG POUND,143.7842,143.6428,143.9256
28/04/2015,EURO,102.685,102.5889,102.7811
28/04/2015,SA RAND,7.8421,7.834,7.8503
28/04/2015,KES / USHS,31.8134,31.737,31.8899
28/04/2015,KES / TSHS,20.8378,20.7694,20.9062
28/04/2015,KES / RWF,7.3065,7.2587,7.3543
28/04/2015,KES / BIF,16.543,16.4248,16.6613
28/04/2015,AE DIRHAM,25.6735,25.6542,25.6927
28/04/2015,CAN $,77.9597,77.8894,78.03
28/04/2015,S FRANC,98.8522,98.7121,98.9924
28/04/2015,JPY (100),79.2138,79.1454,79.2821
28/04/2015,SW KRONER,10.9652,10.9553,10.9752
28/04/2015,NOR KRONER,12.2088,12.1902,12.2273
28/04/2015,DAN KRONER,13.763,13.7523,13.7737
28/04/2015,IND RUPEE,1.4894,1.4883,1.4906
28/04/2015,HONGKONG DOLLAR,12.1674,12.1585,12.1764
28/04/2015,SINGAPORE DOLLAR,71.0331,70.9728,71.0934
28/04/2015,SAUDI RIYAL,25.1447,25.1241,25.1652
28/04/2015,CHINESE YUAN,15.1964,15.184,15.2089
28/04/2015,AUSTRALIAN $,74.3225,74.2631,74.382
29/04/2015,US DOLLAR,94.4139,94.3389,94.4889
29/04/2015,STG POUND,144.7972,144.6844,144.91
29/04/2015,EURO,103.5442,103.4617,103.6267
29/04/2015,SA RAND,7.9597,7.9504,7.969
29/04/2015,KES / USHS,31.7962,31.718,31.8744
29/04/2015,KES / TSHS,21.0245,20.9548,21.0942
29/04/2015,KES / RWF,7.2977,7.2495,7.3459
29/04/2015,KES / BIF,16.5337,16.4146,16.6527
29/04/2015,AE DIRHAM,25.7045,25.6837,25.7253
29/04/2015,CAN $,78.4821,78.4001,78.564
29/04/2015,S FRANC,98.6253,98.4954,98.7551
29/04/2015,JPY (100),79.4429,79.3764,79.5093
29/04/2015,SW KRONER,11.0932,11.0804,11.1059
29/04/2015,NOR KRONER,12.3449,12.3287,12.3612
29/04/2015,DAN KRONER,13.8778,13.8654,13.8901
29/04/2015,IND RUPEE,1.4941,1.4928,1.4954
29/04/2015,HONGKONG DOLLAR,12.1823,12.1726,12.192
29/04/2015,SINGAPORE DOLLAR,71.4499,71.3661,71.5337
29/04/2015,SAUDI RIYAL,25.1764,25.1557,25.197
29/04/2015,CHINESE YUAN,15.2175,15.203,15.232
29/04/2015,AUSTRALIAN $,75.4839,75.4051,75.5628
30/04/2015,US DOLLAR,94.6,94.5111,94.6889
30/04/2015,STG POUND,145.8242,145.6711,145.9772
30/04/2015,EURO,104.8731,104.7656,104.9806
30/04/2015,SA RAND,8.0007,7.9905,8.0109
30/04/2015,KES / USHS,31.554,31.4715,31.6365
30/04/2015,KES / TSHS,20.9832,20.9106,21.0557
30/04/2015,KES / RWF,7.2728,7.2237,7.3219
30/04/2015,KES / BIF,16.4589,16.3377,16.5801
30/04/2015,AE DIRHAM,25.7552,25.7306,25.7797
30/04/2015,CAN $,78.6466,78.5498,78.7434
30/04/2015,S FRANC,100.5635,100.4369,100.69
30/04/2015,JPY (100),79.7976,79.7091,79.886
30/04/2015,SW KRONER,11.3086,11.2964,11.3209
30/04/2015,NOR KRONER,12.5381,12.522,12.5542
30/04/2015,DAN KRONER,14.0578,14.0439,14.0718
30/04/2015,IND RUPEE,1.4887,1.4872,1.4901
30/04/2015,HONGKONG DOLLAR,12.2066,12.1951,12.2181
30/04/2015,SINGAPORE DOLLAR,71.434,71.3507,71.5173
30/04/2015,SAUDI RIYAL,25.226,25.2016,25.2504
30/04/2015,CHINESE YUAN,15.2468,15.23,15.2635
30/04/2015,AUSTRALIAN $,75.5239,75.4293,75.6185
04/05/2015,AUSTRALIAN $,74.1871,74.109,74.2652
04/05/2015,SAUDI RIYAL,25.2378,25.2187,25.257
04/05/2015,CHINESE YUAN,15.2473,15.2356,15.259
04/05/2015,SINGAPORE DOLLAR,71.1238,71.0503,71.1974
04/05/2015,HONGKONG DOLLAR,12.2082,12.1993,12.2172
04/05/2015,IND RUPEE,1.4859,1.4846,1.4873
04/05/2015,DAN KRONER,14.2216,14.2101,14.2331
04/05/2015,NOR KRONER,12.4784,12.4585,12.4982
04/05/2015,SW KRONER,11.2949,11.2826,11.3072
04/05/2015,JPY (100),78.8638,78.7994,78.9282
04/05/2015,S FRANC,101.4302,101.3231,101.5372
04/05/2015,CAN $,77.8742,77.8075,77.941
04/05/2015,AE DIRHAM,25.7673,25.748,25.7865
04/05/2015,KES / BIF,16.4934,16.3756,16.6112
04/05/2015,KES / RWF,7.2799,7.2323,7.3275
04/05/2015,KES / TSHS,21.0261,20.9579,21.0944
04/05/2015,KES / USHS,31.6871,31.611,31.7632
04/05/2015,SA RAND,7.8565,7.8475,7.8656
04/05/2015,EURO,106.1561,106.0567,106.2556
04/05/2015,US DOLLAR,94.6444,94.575,94.7139
04/05/2015,STG POUND,143.4925,143.3728,143.6122
05/05/2015,NOR KRONER,12.4646,12.4486,12.4806
05/05/2015,SW KRONER,11.3003,11.2855,11.3151
05/05/2015,JPY (100),78.904,78.8255,78.9824
05/05/2015,S FRANC,101.2661,101.1534,101.3788
05/05/2015,AE DIRHAM,25.7986,25.7737,25.8236
05/05/2015,CAN $,78.2104,78.1165,78.3043
05/05/2015,KES / BIF,16.5156,16.3943,16.6368
05/05/2015,KES / RWF,7.2711,7.2219,7.3202
05/05/2015,KES / TSHS,20.9478,20.8751,21.0205
05/05/2015,KES / USHS,31.6591,31.5762,31.742
05/05/2015,SA RAND,7.872,7.8621,7.882
05/05/2015,EURO,105.525,105.4206,105.6294
05/05/2015,STG POUND,143.4017,143.2633,143.54
05/05/2015,US DOLLAR,94.7597,94.6694,94.85
05/05/2015,DAN KRONER,14.1392,14.1247,14.1538
05/05/2015,IND RUPEE,1.4925,1.4909,1.494
05/05/2015,HONGKONG DOLLAR,12.2244,12.2127,12.236
05/05/2015,SINGAPORE DOLLAR,70.9253,70.8339,71.0168
05/05/2015,SAUDI RIYAL,25.2676,25.2425,25.2927
05/05/2015,CHINESE YUAN,15.2732,15.2562,15.2902
05/05/2015,AUSTRALIAN $,74.7986,74.7037,74.8936
06/05/2015,US DOLLAR,95.0431,94.9633,95.1229
06/05/2015,STG POUND,144.5853,144.4433,144.7272
06/05/2015,EURO,106.7914,106.6917,106.8911
06/05/2015,SA RAND,7.9532,7.9432,7.9632
06/05/2015,KES / USHS,31.5647,31.4856,31.6438
06/05/2015,KES / TSHS,20.7275,20.6575,20.7975
06/05/2015,KES / RWF,7.2494,7.2012,7.2976
06/05/2015,KES / BIF,16.4558,16.3368,16.5748
06/05/2015,AE DIRHAM,25.8758,25.8537,25.8979
06/05/2015,CAN $,78.9461,78.8601,79.032
06/05/2015,S FRANC,102.716,102.6187,102.8134
06/05/2015,JPY (100),79.2984,79.2285,79.3683
06/05/2015,SW KRONER,11.4224,11.4096,11.4352
06/05/2015,NOR KRONER,12.5817,12.5678,12.5956
06/05/2015,DAN KRONER,14.3069,14.2935,14.3204
06/05/2015,IND RUPEE,1.495,1.4936,1.4963
06/05/2015,HONGKONG DOLLAR,12.2616,12.2513,12.2719
06/05/2015,SINGAPORE DOLLAR,71.5633,71.4816,71.6449
06/05/2015,SAUDI RIYAL,25.3421,25.3188,25.3654
06/05/2015,CHINESE YUAN,15.3268,15.3115,15.3422
06/05/2015,AUSTRALIAN $,75.6639,75.5718,75.7559
07/05/2015,US DOLLAR,95.1534,95.0733,95.2335
07/05/2015,STG POUND,145.0439,144.8922,145.1956
